Dog_Number,Microchip_Flag,Microchip_Brand,Offence_Free_Flag,Active_Dog_Record
230516,Y,MICROCHIP,Y,N
230228,Y,MICROCHIP,Y,N
224289,Y,MICROCHIP,Y,N
220631,Y,MICROCHIP,Y,N
219244,Y,MICROCHIP,Y,N
222412,Y,MICROCHIP,Y,N
207392,Y,MICROCHIP,Y,N
230227,Y,MICROCHIP,Y,N
231085,Y,MICROCHIP,Y,N
225999,Y,MICROCHIP,Y,N
128791,Y,NOTREQ,Y,N
231552,N,,N,N
229916,Y,MICROCHIP,N,N
220929,Y,MICROCHIP,Y,N
206090,Y,MICROCHIP,Y,N
230996,Y,MICROCHIP,N,N
231730,Y,MICROCHIP,N,N
229548,Y,MICROCHIP,N,N
231809,Y,MICROCHIP,Y,N
229775,Y,MICROCHIP,N,N
231738,Y,MICROCHIP,N,N
231218,N,,N,N
230022,Y,MICROCHIP,N,N
228636,Y,MICROCHIP,Y,N
232282,Y,MICROCHIP,U,N
232172,N,,U,N
231679,Y,MICROCHIP,Y,N
231592,N,,U,N
230882,Y,MICROCHIP,Y,N
231538,Y,MICROCHIP,Y,N
230718,Y,MICROCHIP,Y,N
230656,Y,MICROCHIP,Y,N
232166,Y,MICROCHIP,U,N
215142,Y,MICROCHIP,Y,N
229096,Y,MICROCHIP,Y,N
231198,Y,MICROCHIP,Y,N
229808,Y,MICROCHIP,Y,N
229659,Y,MICROCHIP,Y,N
228925,Y,MICROCHIP,Y,N
226127,Y,MICROCHIP,Y,N
229531,Y,MICROCHIP,Y,N
221107,Y,MICROCHIP,Y,N
228081,Y,MICROCHIP,Y,N
196930,Y,MICROCHIP,Y,N
193104,Y,MICROCHIP,Y,N
231810,N,,Y,N
231874,N,,Y,N
229149,Y,MICROCHIP,Y,N
224945,Y,MICROCHIP,Y,N
231773,Y,MICROCHIP,Y,N
222674,Y,MICROCHIP,Y,N
212564,Y,MICROCHIP,Y,N
231401,Y,MICROCHIP,Y,N
232613,N,,U,N
230119,Y,MICROCHIP,Y,N
232611,N,,U,N
228372,Y,MICROCHIP,Y,N
143363,Y,MICROCHIP,Y,N
213921,Y,MICROCHIP,Y,N
104667,Y,MICROCHIP,Y,N
229664,Y,MICROCHIP,Y,N
228232,Y,MICROCHIP,Y,N
225862,Y,MICROCHIP,Y,N
219334,Y,MICROCHIP,Y,N
212494,Y,MICROCHIP,Y,N
195524,Y,MICROCHIP,Y,N
189606,Y,MICROCHIP,Y,N
195804,Y,MICROCHIP,Y,N
230474,Y,MICROCHIP,Y,N
106260,Y,MICROCHIP,Y,N
229554,Y,MICROCHIP,N,N
232550,Y,MICROCHIP,U,N
231348,Y,MICROCHIP,Y,N
227531,Y,MICROCHIP,Y,N
230709,Y,MICROCHIP,Y,N
224900,Y,MICROCHIP,Y,N
220920,Y,MICROCHIP,Y,N
201940,Y,MICROCHIP,Y,N
227537,Y,MICROCHIP,Y,N
227538,Y,MICROCHIP,Y,N
194584,Y,MICROCHIP,Y,N
232499,Y,MICROCHIP,U,N
226138,Y,MICROCHIP,Y,N
230080,Y,MICROCHIP,Y,N
228439,Y,MICROCHIP,Y,N
228113,Y,MICROCHIP,Y,N
226674,Y,MICROCHIP,Y,N
227230,Y,MICROCHIP,Y,N
229327,Y,MICROCHIP,Y,N
224831,Y,MICROCHIP,Y,N
224125,Y,MICROCHIP,Y,N
223485,Y,MICROCHIP,Y,N
222014,Y,MICROCHIP,Y,N
222015,Y,MICROCHIP,Y,N
226157,Y,MICROCHIP,Y,N
218953,Y,MICROCHIP,Y,N
231910,Y,MICROCHIP,Y,N
220535,Y,MICROCHIP,Y,N
110691,Y,MICROCHIP,Y,N
139738,Y,NOTREQ,Y,N
232362,N,,U,N
231035,Y,MICROCHIP,Y,N
223567,Y,MICROCHIP,Y,N
194024,Y,MICROCHIP,Y,N
173046,Y,MICROCHIP,Y,N
138772,N,,Y,N
231319,Y,MICROCHIP,N,N
229729,Y,MICROCHIP,Y,N
228770,Y,MICROCHIP,Y,N
221942,Y,MICROCHIP,Y,N
226097,Y,MICROCHIP,Y,N
227556,Y,MICROCHIP,Y,N
220147,Y,MICROCHIP,Y,N
229877,Y,MICROCHIP,N,N
212623,Y,MICROCHIP,Y,N
228603,Y,MICROCHIP,Y,N
227515,Y,MICROCHIP,Y,N
225682,Y,MICROCHIP,Y,N
224634,Y,MICROCHIP,Y,N
222441,Y,MICROCHIP,Y,N
219755,Y,MICROCHIP,Y,N
224031,Y,MICROCHIP,Y,N
203447,Y,MICROCHIP,Y,N
224905,Y,MICROCHIP,Y,N
145121,Y,MICROCHIP,Y,N
142600,Y,MICROCHIP,Y,N
118503,Y,MICROCHIP,Y,N
232346,Y,MICROCHIP,U,N
230097,Y,MICROCHIP,Y,N
230486,Y,MICROCHIP,Y,N
232260,Y,MICROCHIP,U,N
232367,Y,MICROCHIP,U,N
227138,Y,MICROCHIP,Y,N
222368,Y,MICROCHIP,Y,N
223871,Y,MICROCHIP,Y,N
226751,Y,MICROCHIP,Y,N
230967,Y,MICROCHIP,Y,N
226704,Y,MICROCHIP,Y,N
220587,Y,MICROCHIP,Y,N
228204,Y,MICROCHIP,Y,N
229697,Y,MICROCHIP,Y,N
226061,Y,MICROCHIP,Y,N
231814,N,,Y,N
231646,N,,N,N
211937,Y,MICROCHIP,Y,N
230297,Y,MICROCHIP,Y,N
198811,Y,MICROCHIP,Y,N
227446,Y,MICROCHIP,Y,N
159039,Y,MICROCHIP,Y,N
232323,Y,MICROCHIP,U,N
232335,Y,MICROCHIP,U,N
225869,Y,MICROCHIP,Y,N
184841,Y,MICROCHIP,Y,N
163365,Y,MICROCHIP,Y,N
231351,N,,N,N
118543,Y,MICROCHIP,Y,N
230380,Y,MICROCHIP,Y,N
228361,Y,MICROCHIP,Y,N
225149,Y,MICROCHIP,Y,N
229155,Y,MICROCHIP,Y,N
225828,Y,MICROCHIP,Y,N
204009,Y,MICROCHIP,Y,N
184464,Y,MICROCHIP,Y,N
194464,Y,MICROCHIP,Y,N
137949,Y,MICROCHIP,Y,N
226526,Y,MICROCHIP,N,N
232154,Y,MICROCHIP,U,N
232155,Y,MICROCHIP,U,N
223629,Y,MICROCHIP,Y,N
220669,Y,MICROCHIP,Y,N
187106,Y,MICROCHIP,Y,N
231006,Y,MICROCHIP,U,N
228975,Y,MICROCHIP,Y,N
227794,Y,MICROCHIP,Y,N
231352,N,,N,N
232134,Y,MICROCHIP,U,N
231088,Y,MICROCHIP,Y,N
230457,Y,MICROCHIP,Y,N
231828,Y,MICROCHIP,Y,N
201655,Y,MICROCHIP,Y,N
210611,Y,MICROCHIP,Y,N
231232,Y,MICROCHIP,Y,N
229763,Y,MICROCHIP,Y,N
227734,Y,MICROCHIP,Y,N
229367,Y,MICROCHIP,Y,N
230064,Y,MICROCHIP,Y,N
232120,Y,MICROCHIP,U,N
226515,Y,MICROCHIP,Y,N
225512,Y,MICROCHIP,Y,N
224890,Y,MICROCHIP,Y,N
224449,Y,MICROCHIP,Y,N
232119,Y,MICROCHIP,U,N
224040,Y,MICROCHIP,Y,N
209398,Y,MICROCHIP,Y,N
223344,Y,MICROCHIP,Y,N
222714,Y,MICROCHIP,Y,N
193084,Y,MICROCHIP,Y,N
210020,Y,MICROCHIP,Y,N
177308,Y,MICROCHIP,Y,N
137531,Y,MICROCHIP,Y,N
229385,Y,MICROCHIP,Y,N
230938,Y,MICROCHIP,Y,N
228776,Y,MICROCHIP,Y,N
231010,Y,MICROCHIP,Y,N
228043,Y,MICROCHIP,Y,N
231463,Y,MICROCHIP,Y,N
220250,Y,MICROCHIP,Y,N
221153,Y,MICROCHIP,Y,N
212646,Y,MICROCHIP,Y,N
204975,Y,MICROCHIP,Y,N
180368,Y,MICROCHIP,Y,N
230091,Y,MICROCHIP,Y,N
158238,N,,N,N
205061,Y,MICROCHIP,Y,N
137390,Y,MICROCHIP,Y,N
180823,Y,NOTREQ,Y,N
104446,N,,Y,N
99264,Y,MICROCHIP,Y,N
222868,Y,MICROCHIP,Y,N
159537,Y,MICROCHIP,Y,N
232139,N,,U,N
230570,Y,MICROCHIP,Y,N
232212,N,,U,N
231652,Y,MICROCHIP,N,N
219850,Y,MICROCHIP,Y,N
226690,Y,MICROCHIP,Y,N
159722,Y,MICROCHIP,Y,N
226691,Y,MICROCHIP,Y,N
230626,Y,MICROCHIP,Y,N
232047,Y,MICROCHIP,Y,N
232200,N,,U,N
224487,Y,MICROCHIP,Y,N
231558,N,,Y,N
154874,Y,MICROCHIP,Y,N
232194,Y,MICROCHIP,U,N
229635,Y,MICROCHIP,N,N
224594,Y,MICROCHIP,Y,N
222252,Y,MICROCHIP,Y,N
210320,Y,MICROCHIP,Y,N
203812,Y,MICROCHIP,Y,N
222921,Y,MICROCHIP,Y,N
127407,Y,MICROCHIP,N,N
222920,Y,MICROCHIP,Y,N
225672,Y,MICROCHIP,Y,N
225194,Y,MICROCHIP,Y,N
224297,Y,MICROCHIP,Y,N
224003,Y,MICROCHIP,Y,N
223100,Y,MICROCHIP,Y,N
230271,Y,MICROCHIP,Y,N
164125,Y,MICROCHIP,N,N
230705,Y,MICROCHIP,Y,N
230092,Y,MICROCHIP,Y,N
230676,Y,MICROCHIP,N,N
231257,Y,MICROCHIP,Y,N
229746,Y,MICROCHIP,Y,N
228645,Y,MICROCHIP,Y,N
228221,Y,MICROCHIP,Y,N
228382,Y,MICROCHIP,Y,N
227479,Y,MICROCHIP,Y,N
227181,Y,MICROCHIP,Y,N
228167,Y,MICROCHIP,Y,N
226106,Y,MICROCHIP,Y,N
227211,Y,MICROCHIP,Y,N
227244,Y,MICROCHIP,Y,N
225264,Y,MICROCHIP,Y,N
230311,Y,MICROCHIP,Y,N
225644,Y,MICROCHIP,Y,N
225645,Y,MICROCHIP,Y,N
223815,Y,MICROCHIP,Y,N
225875,Y,MICROCHIP,Y,N
222780,Y,MICROCHIP,Y,N
225874,Y,MICROCHIP,Y,N
225375,Y,MICROCHIP,Y,N
231146,Y,MICROCHIP,Y,N
194949,Y,MICROCHIP,Y,N
186321,Y,MICROCHIP,Y,N
168346,Y,MICROCHIP,Y,N
225681,Y,MICROCHIP,Y,N
119459,Y,MICROCHIP,Y,N
227966,Y,MICROCHIP,N,N
228958,Y,MICROCHIP,Y,N
226116,Y,MICROCHIP,Y,N
227796,Y,MICROCHIP,N,N
230776,Y,MICROCHIP,N,N
223929,Y,MICROCHIP,Y,N
222655,Y,MICROCHIP,Y,N
228284,Y,MICROCHIP,Y,N
220784,Y,MICROCHIP,Y,N
220706,Y,MICROCHIP,N,N
220969,Y,MICROCHIP,Y,N
195065,Y,MICROCHIP,N,N
231449,Y,MICROCHIP,Y,N
223660,Y,MICROCHIP,Y,N
220795,Y,MICROCHIP,Y,N
220536,Y,MICROCHIP,Y,N
232133,Y,MICROCHIP,U,N
232132,Y,MICROCHIP,U,N
227615,Y,MICROCHIP,Y,N
223233,Y,MICROCHIP,Y,N
231197,Y,MICROCHIP,Y,N
201339,Y,MICROCHIP,Y,N
150426,Y,MICROCHIP,Y,N
96523,N,,Y,N
229447,Y,MICROCHIP,Y,N
227605,Y,MICROCHIP,Y,N
232141,Y,MICROCHIP,U,N
224020,Y,MICROCHIP,Y,N
221650,Y,MICROCHIP,Y,N
221020,Y,MICROCHIP,Y,N
230364,Y,MICROCHIP,Y,N
226340,Y,MICROCHIP,Y,N
226513,Y,MICROCHIP,Y,N
228385,Y,MICROCHIP,N,N
231678,Y,MICROCHIP,Y,N
224755,Y,MICROCHIP,Y,N
223902,Y,MICROCHIP,N,N
224178,Y,MICROCHIP,Y,N
222773,Y,MICROCHIP,Y,N
227771,Y,MICROCHIP,Y,N
203163,Y,MICROCHIP,Y,N
110841,Y,MICROCHIP,Y,N
116513,N,,Y,N
230621,Y,MICROCHIP,Y,N
229894,Y,MICROCHIP,Y,N
222853,Y,MICROCHIP,Y,N
217679,Y,MICROCHIP,N,N
185521,Y,MICROCHIP,Y,N
228885,Y,MICROCHIP,Y,N
228886,Y,MICROCHIP,Y,N
227913,Y,MICROCHIP,Y,N
229392,Y,MICROCHIP,Y,N
226098,Y,MICROCHIP,Y,N
186362,Y,MICROCHIP,Y,N
170866,Y,MICROCHIP,Y,N
227186,Y,MICROCHIP,Y,N
232109,Y,MICROCHIP,U,N
232110,Y,MICROCHIP,U,N
214870,Y,MICROCHIP,Y,N
230409,Y,MICROCHIP,Y,N
232096,Y,MICROCHIP,Y,N
230666,Y,MICROCHIP,Y,N
230420,Y,MICROCHIP,Y,N
229150,Y,MICROCHIP,Y,N
229618,Y,MICROCHIP,Y,N
230104,Y,MICROCHIP,Y,N
228939,Y,MICROCHIP,Y,N
226961,Y,MICROCHIP,Y,N
227654,Y,MICROCHIP,Y,N
224818,Y,MICROCHIP,Y,N
223296,Y,MICROCHIP,Y,N
231686,Y,MICROCHIP,N,N
218982,Y,MICROCHIP,Y,N
149103,Y,MICROCHIP,N,N
231763,Y,MICROCHIP,U,N
230669,Y,MICROCHIP,U,N
231128,N,,U,N
216616,Y,MICROCHIP,Y,N
112158,Y,MICROCHIP,Y,N
112159,Y,MICROCHIP,Y,N
146582,Y,MICROCHIP,Y,N
186121,Y,MICROCHIP,Y,N
231523,N,,U,N
231524,N,,U,N
231997,Y,MICROCHIP,U,N
231635,Y,MICROCHIP,U,N
232062,Y,MICROCHIP,U,N
232066,Y,MICROCHIP,U,N
224828,Y,MICROCHIP,Y,N
230089,Y,MICROCHIP,U,N
220128,Y,MICROCHIP,Y,N
231147,Y,MICROCHIP,U,N
226880,Y,MICROCHIP,Y,N
228254,Y,MICROCHIP,N,N
229472,Y,MICROCHIP,Y,N
231577,N,,U,N
231214,Y,MICROCHIP,U,N
223187,Y,MICROCHIP,Y,N
173427,Y,MICROCHIP,Y,N
161965,Y,MICROCHIP,Y,N
146803,Y,MICROCHIP,Y,N
230423,Y,MICROCHIP,U,N
229507,Y,MICROCHIP,Y,N
228619,Y,MICROCHIP,Y,N
209659,Y,MICROCHIP,Y,N
209271,Y,MICROCHIP,Y,N
153814,Y,MICROCHIP,Y,N
220436,Y,MICROCHIP,Y,N
232018,N,,U,N
221376,Y,MICROCHIP,N,N
227560,Y,MICROCHIP,N,N
185721,Y,MICROCHIP,Y,N
230754,Y,MICROCHIP,U,N
192444,Y,MICROCHIP,Y,N
189644,Y,MICROCHIP,Y,N
226374,Y,MICROCHIP,Y,N
167746,Y,MICROCHIP,Y,N
154336,Y,MICROCHIP,Y,N
221989,Y,MICROCHIP,U,N
230095,Y,MICROCHIP,U,N
229710,Y,MICROCHIP,Y,N
210748,Y,MICROCHIP,Y,N
111980,Y,TATTOO,Y,N
231564,N,,U,N
230445,Y,MICROCHIP,U,N
228473,Y,MICROCHIP,Y,N
231868,Y,MICROCHIP,U,N
231655,Y,MICROCHIP,U,N
231956,Y,MICROCHIP,U,N
229786,Y,MICROCHIP,Y,N
225705,Y,MICROCHIP,Y,N
225281,Y,MICROCHIP,Y,N
222648,Y,MICROCHIP,Y,N
230004,Y,MICROCHIP,U,N
110713,Y,MICROCHIP,Y,N
100842,Y,MICROCHIP,Y,N
227402,Y,MICROCHIP,Y,N
197091,Y,MICROCHIP,Y,N
201596,Y,MICROCHIP,Y,N
219395,Y,MICROCHIP,Y,N
221931,Y,MICROCHIP,Y,N
231899,Y,MICROCHIP,U,N
231739,Y,MICROCHIP,U,N
208761,Y,MICROCHIP,Y,N
221893,Y,MICROCHIP,Y,N
221892,Y,MICROCHIP,Y,N
221341,Y,MICROCHIP,Y,N
219644,Y,MICROCHIP,Y,N
219055,Y,MICROCHIP,Y,N
218860,Y,MICROCHIP,Y,N
198640,Y,MICROCHIP,Y,N
198641,Y,MICROCHIP,Y,N
231548,Y,MICROCHIP,U,N
231626,Y,MICROCHIP,U,N
230862,Y,MICROCHIP,U,N
229727,Y,MICROCHIP,Y,N
230093,Y,MICROCHIP,U,N
230499,Y,MICROCHIP,U,N
231706,N,,U,N
230245,Y,MICROCHIP,U,N
229355,Y,MICROCHIP,Y,N
228228,Y,MICROCHIP,Y,N
227116,Y,MICROCHIP,Y,N
227887,Y,MICROCHIP,Y,N
226024,Y,MICROCHIP,Y,N
225700,Y,MICROCHIP,N,N
228027,Y,MICROCHIP,Y,N
187486,Y,MICROCHIP,Y,N
138729,Y,MICROCHIP,Y,N
227210,Y,MICROCHIP,Y,N
231887,N,,U,N
231846,Y,MICROCHIP,U,N
220721,Y,MICROCHIP,Y,N
159723,Y,MICROCHIP,Y,N
137367,Y,MICROCHIP,Y,N
231052,N,,U,N
229354,Y,MICROCHIP,Y,N
199011,Y,MICROCHIP,Y,N
225761,N,,U,N
231451,N,,U,N
154494,Y,MICROCHIP,Y,N
231861,Y,MICROCHIP,U,N
230027,Y,MICROCHIP,U,N
229963,Y,MICROCHIP,U,N
225473,Y,MICROCHIP,Y,N
221327,Y,MICROCHIP,Y,N
204174,Y,MICROCHIP,Y,N
193705,Y,MICROCHIP,Y,N
227961,Y,MICROCHIP,Y,N
198142,Y,NOTREQ,Y,N
231149,N,,U,N
222130,Y,MICROCHIP,Y,N
142161,Y,MICROCHIP,Y,N
107292,N,,Y,N
231813,Y,MICROCHIP,U,N
231347,N,,U,N
229471,Y,MICROCHIP,Y,N
220894,Y,MICROCHIP,Y,N
218936,N,,Y,N
219401,Y,MICROCHIP,Y,N
206013,Y,MICROCHIP,Y,N
225494,Y,MICROCHIP,Y,N
231689,N,,U,N
231176,Y,MICROCHIP,U,N
231600,Y,MICROCHIP,U,N
230384,Y,MICROCHIP,U,N
231184,Y,MICROCHIP,U,N
230324,Y,MICROCHIP,U,N
230323,Y,MICROCHIP,U,N
230623,Y,MICROCHIP,U,N
177067,Y,MICROCHIP,Y,N
153394,Y,MICROCHIP,Y,N
230624,Y,MICROCHIP,U,N
231051,N,,U,N
231312,N,,U,N
231754,N,,U,N
225103,Y,MICROCHIP,N,N
187944,Y,MICROCHIP,Y,N
222906,Y,MICROCHIP,N,N
222466,Y,MICROCHIP,Y,N
231545,Y,MICROCHIP,U,N
137711,N,,N,N
225314,Y,MICROCHIP,Y,N
206050,Y,MICROCHIP,Y,N
180011,Y,MICROCHIP,Y,N
189667,Y,MICROCHIP,Y,N
231694,Y,MICROCHIP,U,N
225594,Y,MICROCHIP,Y,N
230728,Y,MICROCHIP,U,N
231277,N,,U,N
231752,Y,MICROCHIP,U,N
231285,N,,U,N
227078,Y,MICROCHIP,Y,N
231588,N,,U,N
186241,Y,MICROCHIP,Y,N
231252,Y,MICROCHIP,U,N
231737,Y,MICROCHIP,U,N
193086,Y,MICROCHIP,Y,N
231522,Y,MICROCHIP,U,N
222620,N,,Y,N
231707,Y,MICROCHIP,U,N
231725,Y,MICROCHIP,U,N
231628,Y,MICROCHIP,U,N
227400,Y,MICROCHIP,Y,N
227399,Y,MICROCHIP,Y,N
231613,Y,MICROCHIP,U,N
231614,Y,MICROCHIP,U,N
223094,Y,MICROCHIP,Y,N
231154,Y,MICROCHIP,U,N
231342,N,,U,N
205059,Y,MICROCHIP,Y,N
231238,Y,MICROCHIP,U,N
230300,Y,MICROCHIP,U,N
229230,Y,MICROCHIP,Y,N
218965,Y,MICROCHIP,Y,N
230355,Y,MICROCHIP,U,N
230845,Y,MICROCHIP,U,N
229642,Y,MICROCHIP,Y,N
231179,Y,MICROCHIP,U,N
203951,Y,MICROCHIP,Y,N
231442,Y,MICROCHIP,U,N
231467,Y,MICROCHIP,U,N
226744,Y,MICROCHIP,Y,N
229782,Y,MICROCHIP,Y,N
212157,Y,MICROCHIP,Y,N
198247,Y,MICROCHIP,Y,N
231637,Y,MICROCHIP,U,N
229454,Y,MICROCHIP,Y,N
230764,Y,MICROCHIP,U,N
227178,Y,MICROCHIP,Y,N
197945,Y,MICROCHIP,Y,N
230530,N,,U,N
231569,Y,MICROCHIP,U,N
231230,Y,MICROCHIP,U,N
230667,Y,MICROCHIP,U,N
227279,Y,MICROCHIP,Y,N
187003,Y,MICROCHIP,Y,N
167225,Y,MICROCHIP,Y,N
231282,N,,U,N
228838,Y,MICROCHIP,Y,N
227372,Y,MICROCHIP,Y,N
230602,Y,MICROCHIP,U,N
227561,Y,MICROCHIP,Y,N
227097,Y,MICROCHIP,Y,N
227934,Y,MICROCHIP,Y,N
221057,Y,MICROCHIP,Y,N
223350,Y,MICROCHIP,Y,N
183013,Y,MICROCHIP,Y,N
220467,Y,MICROCHIP,Y,N
228219,Y,MICROCHIP,Y,N
223566,Y,MICROCHIP,Y,N
226630,Y,MICROCHIP,Y,N
231156,Y,MICROCHIP,U,N
228997,Y,MICROCHIP,Y,N
231513,Y,MICROCHIP,U,N
144480,Y,MICROCHIP,Y,N
175367,Y,MICROCHIP,Y,N
135526,Y,MICROCHIP,Y,N
231484,Y,MICROCHIP,U,N
231488,N,,U,N
230987,N,,U,N
231489,Y,MICROCHIP,U,N
225471,Y,MICROCHIP,Y,N
229201,Y,MICROCHIP,Y,N
222741,N,,N,N
223905,Y,MICROCHIP,Y,N
196495,Y,MICROCHIP,Y,N
230383,Y,MICROCHIP,U,N
229127,Y,MICROCHIP,Y,N
226743,Y,MICROCHIP,Y,N
224963,Y,MICROCHIP,Y,N
219985,Y,MICROCHIP,Y,N
172386,Y,MICROCHIP,Y,N
226006,Y,MICROCHIP,Y,N
206456,Y,MICROCHIP,Y,N
228526,Y,MICROCHIP,Y,N
224495,Y,MICROCHIP,Y,N
224496,Y,MICROCHIP,Y,N
196111,Y,MICROCHIP,Y,N
231475,Y,MICROCHIP,U,N
228380,Y,MICROCHIP,Y,N
230288,Y,MICROCHIP,U,N
230103,Y,MICROCHIP,U,N
228618,Y,MICROCHIP,Y,N
230869,N,,U,N
227639,Y,MICROCHIP,Y,N
223443,Y,MICROCHIP,Y,N
170265,Y,MICROCHIP,Y,N
227638,Y,MICROCHIP,Y,N
228546,Y,MICROCHIP,Y,N
222422,Y,MICROCHIP,Y,N
231421,N,,U,N
195947,Y,MICROCHIP,N,N
231435,Y,MICROCHIP,U,N
230771,N,,U,N
229598,Y,MICROCHIP,Y,N
230214,Y,MICROCHIP,U,N
228530,Y,MICROCHIP,Y,N
221271,N,,Y,N
228084,Y,MICROCHIP,Y,N
228085,Y,MICROCHIP,Y,N
223733,Y,MICROCHIP,Y,N
133286,Y,MICROCHIP,Y,N
231428,Y,MICROCHIP,U,N
225265,N,,Y,N
190284,Y,MICROCHIP,Y,N
223105,Y,MICROCHIP,Y,N
226004,Y,MICROCHIP,Y,N
219971,Y,MICROCHIP,Y,N
179547,Y,MICROCHIP,Y,N
230794,Y,MICROCHIP,U,N
231350,Y,MICROCHIP,U,N
230717,Y,MICROCHIP,U,N
230636,Y,MICROCHIP,U,N
229767,Y,MICROCHIP,Y,N
231301,Y,MICROCHIP,U,N
229752,Y,MICROCHIP,N,N
226352,Y,MICROCHIP,Y,N
230374,Y,MICROCHIP,U,N
228071,Y,MICROCHIP,Y,N
228051,Y,MICROCHIP,Y,N
227746,Y,MICROCHIP,Y,N
223839,Y,MICROCHIP,Y,N
213485,N,,U,N
219134,Y,MICROCHIP,Y,N
231361,Y,MICROCHIP,U,N
213463,Y,MICROCHIP,Y,N
231318,Y,MICROCHIP,U,N
231317,Y,MICROCHIP,U,N
231316,Y,MICROCHIP,U,N
230939,N,,U,N
231320,Y,MICROCHIP,U,N
230876,Y,MICROCHIP,U,N
231322,Y,MICROCHIP,U,N
220558,Y,MICROCHIP,Y,N
196706,Y,MICROCHIP,Y,N
44948,N,,Y,N
231313,Y,MICROCHIP,U,N
231305,Y,MICROCHIP,U,N
226977,Y,MICROCHIP,N,N
219620,Y,MICROCHIP,Y,N
230209,N,,U,N
230096,Y,MICROCHIP,U,N
224415,Y,MICROCHIP,N,N
224680,Y,MICROCHIP,Y,N
231263,Y,MICROCHIP,U,N
228845,Y,MICROCHIP,Y,N
228846,Y,MICROCHIP,Y,N
229751,Y,MICROCHIP,Y,N
228998,Y,MICROCHIP,Y,N
219170,Y,MICROCHIP,Y,N
222434,Y,MICROCHIP,Y,N
228337,Y,MICROCHIP,Y,N
227689,Y,MICROCHIP,Y,N
223128,Y,MICROCHIP,Y,N
223129,Y,MICROCHIP,Y,N
170645,Y,MICROCHIP,Y,N
231031,N,,U,N
229614,Y,MICROCHIP,Y,N
222099,Y,MICROCHIP,Y,N
230304,Y,MICROCHIP,U,N
231106,Y,MICROCHIP,U,N
231121,Y,MICROCHIP,U,N
228245,Y,MICROCHIP,Y,N
223951,Y,MICROCHIP,Y,N
229925,Y,MICROCHIP,U,N
226058,N,,Y,N
217338,Y,MICROCHIP,Y,N
230870,N,,U,N
222229,Y,MICROCHIP,Y,N
219809,Y,MICROCHIP,Y,N
231153,Y,MICROCHIP,U,N
231196,Y,MICROCHIP,U,N
231194,Y,MICROCHIP,U,N
168347,Y,MICROCHIP,Y,N
230211,Y,MICROCHIP,U,N
229007,Y,MICROCHIP,Y,N
227962,Y,MICROCHIP,Y,N
222748,Y,MICROCHIP,Y,N
229171,Y,MICROCHIP,Y,N
231215,Y,MICROCHIP,U,N
144460,Y,MICROCHIP,Y,N
230616,Y,MICROCHIP,U,N
226773,Y,MICROCHIP,Y,N
208212,Y,MICROCHIP,Y,N
231182,Y,MICROCHIP,U,N
230846,Y,MICROCHIP,U,N
230028,Y,MICROCHIP,U,N
230029,Y,MICROCHIP,U,N
230335,N,,U,N
230935,Y,MICROCHIP,U,N
225449,N,,Y,N
230614,Y,MICROCHIP,U,N
228641,Y,MICROCHIP,N,N
226236,Y,MICROCHIP,Y,N
223440,Y,MICROCHIP,Y,N
227081,Y,MICROCHIP,N,N
229740,Y,MICROCHIP,Y,N
130391,Y,MICROCHIP,Y,N
231150,Y,MICROCHIP,U,N
227870,Y,MICROCHIP,Y,N
221296,Y,MICROCHIP,Y,N
231039,Y,MICROCHIP,U,N
231120,Y,MICROCHIP,U,N
225132,Y,MICROCHIP,Y,N
231081,Y,MICROCHIP,U,N
211290,Y,MICROCHIP,Y,N
229418,Y,MICROCHIP,Y,N
228061,Y,MICROCHIP,Y,N
227687,Y,MICROCHIP,Y,N
220245,Y,MICROCHIP,Y,N
224351,Y,MICROCHIP,Y,N
162945,Y,MICROCHIP,Y,N
230421,Y,MICROCHIP,U,N
228213,Y,MICROCHIP,N,N
229849,Y,MICROCHIP,U,N
219567,Y,MICROCHIP,Y,N
231090,Y,MICROCHIP,U,N
229488,Y,MICROCHIP,Y,N
230984,N,,U,N
229487,Y,MICROCHIP,Y,N
229611,Y,MICROCHIP,Y,N
230520,N,,U,N
228359,Y,MICROCHIP,Y,N
231058,N,,U,N
205097,Y,MICROCHIP,Y,N
184681,Y,MICROCHIP,Y,N
227950,Y,MICROCHIP,N,N
225361,Y,MICROCHIP,Y,N
222551,N,,Y,N
230850,N,,U,N
224601,N,,U,N
228741,Y,MICROCHIP,Y,N
231019,Y,MICROCHIP,U,N
231022,Y,MICROCHIP,U,N
229095,Y,MICROCHIP,Y,N
167805,Y,MICROCHIP,Y,N
231053,Y,MICROCHIP,U,N
224903,Y,NOTREQ,Y,N
96644,Y,MICROCHIP,Y,N
230691,Y,MICROCHIP,U,N
229138,Y,MICROCHIP,N,N
228278,Y,MICROCHIP,Y,N
224899,Y,MICROCHIP,Y,N
230806,N,,U,N
223596,Y,MICROCHIP,Y,N
222496,Y,MICROCHIP,Y,N
230519,N,,U,N
224674,Y,MICROCHIP,Y,N
224144,Y,MICROCHIP,N,N
228777,N,,U,N
225569,Y,MICROCHIP,N,N
231000,Y,MICROCHIP,U,N
229788,Y,MICROCHIP,N,N
228394,Y,MICROCHIP,N,N
228340,Y,MICROCHIP,Y,N
228052,Y,MICROCHIP,Y,N
229822,Y,MICROCHIP,N,N
228564,Y,MICROCHIP,N,N
224605,Y,MICROCHIP,Y,N
